iter,cos
210.0,0.0019758681548002798
211.0,0.0019756382493271636
212.0,0.00197540726058921
213.0,0.0019751751887130734
214.0,0.001974942033826001
215.0,0.001974707796055834
216.0,0.001974472475531008
217.0,0.0019742360723805515
218.0,0.0019739985867340873
219.0,0.001973760018721832
220.0,0.001973520368474594
221.0,0.0019732796361237774
222.0,0.001973037821801378
223.0,0.0019727949256399847
224.0,0.0019725509477727813
225.0,0.0019723058883335427
226.0,0.001972059747456638
227.0,0.00197181252527703
228.0,0.001971564221930272
229.0,0.001971314837552513
230.0,0.001971064372280492
231.0,0.001970812826251542
232.0,0.0019705601996035894
233.0,0.0019703064924751516
234.0,0.0019700517050053393
235.0,0.0019697958373338558
236.0,0.0019695388896009956
237.0,0.0019692808619476455
238.0,0.0019690217545152867
239.0,0.0019687615674459894
240.0,0.0019685003008824173
241.0,0.001968237954967826
242.0,0.0019679745298460632
243.0,0.001967710025661567
244.0,0.001967444442559369
245.0,0.0019671777806850904
246.0,0.0019669100401849457
247.0,0.0019666412212057394
248.0,0.0019663713238948686
249.0,0.001966100348400321
250.0,0.001965828294870675
251.0,0.0019655551634551014
252.0,0.00196528095430336
253.0,0.0019650056675658044
254.0,0.0019647293033933765
255.0,0.00196445186193761
256.0,0.0019641733433506292
257.0,0.0019638937477851493
258.0,0.0019636130753944753
259.0,0.001963331326332503
260.0,0.001963048500753719
261.0,0.0019627645988131996
262.0,0.0019624796206666115
263.0,0.0019621935664702115
264.0,0.001961906436380846
265.0,0.0019616182305559524
266.0,0.001961328949153556
267.0,0.0019610385923322744
268.0,0.0019607471602513128
269.0,0.001960454653070467
270.0,0.0019601610709501214
271.0,0.0019598664140512514
272.0,0.0019595706825354196
273.0,0.00195927387656478
274.0,0.001958975996302074
275.0,0.001958677041910633
276.0,0.001958377013554377
277.0,0.001958075911397815
278.0,0.0019577737356060447
279.0,0.0019574704863447524
280.0,0.001957166163780213
281.0,0.0019568607680792906
282.0,0.0019565542994094366
283.0,0.0019562467579386914
284.0,0.0019559381438356833
285.0,0.0019556284572696293
286.0,0.0019553176984103337
287.0,0.0019550058674281893
288.0,0.0019546929644941764
289.0,0.0019543789897798628
290.0,0.0019540639434574053
291.0,0.001953747825699547
292.0,0.001953430636679619
293.0,0.0019531123765715393
294.0,0.0019527930455498135
295.0,0.0019524726437895347
296.0,0.0019521511714663826
297.0,0.0019518286287566245
298.0,0.0019515050158371136
299.0,0.001951180332885291
300.0,0.0019508545800791838
301.0,0.0019505277575974063
302.0,0.0019501998656191587
303.0,0.0019498709043242277
304.0,0.0019495408738929869
305.0,0.0019492097745063956
306.0,0.001948877606345999
307.0,0.0019485443695939294
308.0,0.0019482100644329036
309.0,0.001947874691046225
310.0,0.001947538249617783
311.0,0.001947200740332052
312.0,0.0019468621633740922
313.0,0.001946522518929549
314.0,0.0019461818071846537
315.0,0.0019458400283262221
316.0,0.0019454971825416554
317.0,0.0019451532700189402
318.0,0.0019448082909466471
319.0,0.0019444622455139324
320.0,0.0019441151339105367
321.0,0.0019437669563267853
322.0,0.0019434177129535875
323.0,0.001943067403982438
324.0,0.0019427160296054144
325.0,0.0019423635900151798
326.0,0.001942010085404981
327.0,0.0019416555159686483
328.0,0.0019412998819005958
329.0,0.0019409431833958223
330.0,0.001940585420649909
331.0,0.0019402265938590223
332.0,0.0019398667032199098
333.0,0.0019395057489299044
334.0,0.0019391437311869208
335.0,0.0019387806501894582
336.0,0.0019384165061365976
337.0,0.0019380512992280034
338.0,0.0019376850296639223
339.0,0.0019373176976451845
340.0,0.001936949303373202
341.0,0.0019365798470499702
342.0,0.0019362093288780653
343.0,0.0019358377490606474
344.0,0.0019354651078014574
345.0,0.0019350914053048187
346.0,0.001934716641775637
347.0,0.0019343408174193992
348.0,0.001933963932442174
349.0,0.0019335859870506116
350.0,0.001933206981451944
351.0,0.0019328269158539841
352.0,0.0019324457904651264
353.0,0.001932063605494346
354.0,0.0019316803611511993
355.0,0.0019312960576458235
356.0,0.0019309106951889369
357.0,0.0019305242739918373
358.0,0.0019301367942664049
359.0,0.0019297482562250982
360.0,0.001929358660080958
361.0,0.0019289680060476033
362.0,0.0019285762943392346
363.0,0.001928183525170632
364.0,0.0019277896987571553
365.0,0.0019273948153147437
366.0,0.0019269988750599163
367.0,0.0019266018782097718
368.0,0.001926203824981988
369.0,0.001925804715594822
370.0,0.00192540455026711
371.0,0.0019250033292182672
372.0,0.0019246010526682877
373.0,0.001924197720837744
374.0,0.0019237933339477879
375.0,0.0019233878922201488
376.0,0.0019229813958771356
377.0,0.0019225738451416345
378.0,0.0019221652402371104
379.0,0.0019217555813876058
380.0,0.0019213448688177412
381.0,0.0019209331027527155
382.0,0.001920520283418304
383.0,0.0019201064110408606
384.0,0.001919691485847316
385.0,0.0019192755080651787
386.0,0.0019188584779225339
387.0,0.0019184403956480438
388.0,0.0019180212614709478
389.0,0.0019176010756210618
390.0,0.0019171798383287786
391.0,0.0019167575498250673
392.0,0.0019163342103414734
393.0,0.001915909820110119
394.0,0.0019154843793637018
395.0,0.0019150578883354958
396.0,0.0019146303472593511
397.0,0.0019142017563696931
398.0,0.0019137721159015232
399.0,0.0019133414260904178
400.0,0.0019129096871725296
401.0,0.0019124768993845852
402.0,0.0019120430629638876
403.0,0.0019116081781483142
404.0,0.0019111722451763168
405.0,0.0019107352642869229
406.0,0.001910297235719734
407.0,0.001909858159714926
408.0,0.001909418036513249
409.0,0.0019089768663560279
410.0,0.001908534649485161
411.0,0.0019080913861431216
412.0,0.001907647076572955
413.0,0.0019072017210182816
414.0,0.001906755319723295
415.0,0.0019063078729327618
416.0,0.0019058593808920225
417.0,0.0019054098438469904
418.0,0.0019049592620441515
419.0,0.0019045076357305647
420.0,0.001904054965153862
421.0,0.0019036012505622482
422.0,0.0019031464922044997
423.0,0.0019026906903299658
424.0,0.001902233845188568
425.0,0.0019017759570307993
426.0,0.0019013170261077254
427.0,0.0019008570526709827
428.0,0.0019003960369727807
429.0,0.0018999339792658988
430.0,0.0018994708798036888
431.0,0.0018990067388400733
432.0,0.0018985415566295462
433.0,0.0018980753334271719
434.0,0.0018976080694885862
435.0,0.001897139765069995
436.0,0.0018966704204281747
437.0,0.0018962000358204727
438.0,0.001895728611504806
439.0,0.0018952561477396622
440.0,0.001894782644784098
441.0,0.0018943081028977408
442.0,0.0018938325223407872
443.0,0.0018933559033740036
444.0,0.001892878246258725
445.0,0.001892399551256857
446.0,0.0018919198186308729
447.0,0.0018914390486438155
448.0,0.001890957241559297
449.0,0.0018904743976414973
450.0,0.001889990517155165
451.0,0.0018895056003656178
452.0,0.0018890196475387405
453.0,0.0018885326589409871
454.0,0.0018880446348393783
455.0,0.0018875555755015038
456.0,0.0018870654811955201
457.0,0.0018865743521901516
458.0,0.00188608218875469
459.0,0.0018855889911589937
460.0,0.0018850947596734892
461.0,0.0018845994945691682
462.0,0.001884103196117591
463.0,0.0018836058645908835
464.0,0.0018831075002617383
465.0,0.0018826081034034135
466.0,0.001882107674289735
467.0,0.0018816062131950934
468.0,0.0018811037203944451
469.0,0.0018806001961633133
470.0,0.0018800956407777855
471.0,0.0018795900545145153
472.0,0.0018790834376507214
473.0,0.0018785757904641875
474.0,0.0018780671132332626
475.0,0.0018775574062368599
476.0,0.0018770466697544575
477.0,0.001876534904066098
478.0,0.0018760221094523885
479.0,0.0018755082861945
480.0,0.0018749934345741678
481.0,0.0018744775548736902
482.0,0.001873960647375931
483.0,0.0018734427123643154
484.0,0.0018729237501228335
485.0,0.0018724037609360383
486.0,0.0018718827450890454
487.0,0.001871360702867534
488.0,0.0018708376345577455
489.0,0.0018703135404464846
490.0,0.0018697884208211176
491.0,0.0018692622759695736
492.0,0.0018687351061803439
493.0,0.0018682069117424817
494.0,0.0018676776929456023
495.0,0.0018671474500798818
496.0,0.0018666161834360584
497.0,0.001866083893305432
498.0,0.001865550579979863
499.0,0.0018650162437517735
500.0,0.0018644808849141456
501.0,0.0018639445037605229
502.0,0.0018634071005850096
503.0,0.0018628686756822692
504.0,0.0018623292293475267
505.0,0.0018617887618765665
506.0,0.0018612472735657331
507.0,0.0018607047647119306
508.0,0.0018601612356126227
509.0,0.0018596166865658327
510.0,0.001859071117870143
511.0,0.0018585245298246948
512.0,0.0018579769227291892
513.0,0.0018574282968838846
514.0,0.0018568786525895993
515.0,0.0018563279901477093
516.0,0.001855776309860149
517.0,0.0018552236120294111
518.0,0.0018546698969585458
519.0,0.0018541151649511616
520.0,0.0018535594163114244
521.0,0.0018530026513440573
522.0,0.001852444870354341
523.0,0.0018518860736481129
524.0,0.001851326261531768
525.0,0.001850765434312257
526.0,0.0018502035922970882
527.0,0.001849640735794326
528.0,0.0018490768651125908
529.0,0.0018485119805610596
530.0,0.0018479460824494644
531.0,0.0018473791710880943
532.0,0.0018468112467877927
533.0,0.001846242309859959
534.0,0.001845672360616548
535.0,0.001845101399370069
536.0,0.0018445294264335867
537.0,0.0018439564421207204
538.0,0.001843382446745644
539.0,0.001842807440623085
540.0,0.0018422314240683266
541.0,0.0018416543973972048
542.0,0.00184107636092611
543.0,0.0018404973149719862
544.0,0.0018399172598523303
545.0,0.001839336195885194
546.0,0.0018387541233891806
547.0,0.001838171042683447
548.0,0.0018375869540877036
549.0,0.001837001857922212
550.0,0.0018364157545077877
551.0,0.0018358286441657974
552.0,0.0018352405272181608
553.0,0.0018346514039873484
554.0,0.001834061274796384
555.0,0.0018334701399688414
556.0,0.001832877999828847
557.0,0.0018322848547010775
558.0,0.0018316907049107615
559.0,0.001831095550783678
560.0,0.0018304993926461564
561.0,0.0018299022308250774
562.0,0.0018293040656478714
563.0,0.0018287048974425192
564.0,0.0018281047265375514
565.0,0.0018275035532620487
566.0,0.0018269013779456408
567.0,0.001826298200918508
568.0,0.0018256940225113785
569.0,0.0018250888430555302
570.0,0.00182448266288279
571.0,0.0018238754823255334
572.0,0.0018232673017166843
573.0,0.001822658121389715
574.0,0.001822047941678646
575.0,0.0018214367629180456
576.0,0.0018208245854430304
577.0,0.001820211409589264
578.0,0.0018195972356929576
579.0,0.0018189820640908698
580.0,0.0018183658951203064
581.0,0.0018177487291191194
582.0,0.0018171305664257081
583.0,0.0018165114073790181
584.0,0.0018158912523185415
585.0,0.001815270101584316
586.0,0.001814647955516926
587.0,0.0018140248144575006
588.0,0.001813400678747716
589.0,0.001812775548729792
590.0,0.0018121494247464952
591.0,0.001811522307141136
592.0,0.0018108941962575703
593.0,0.001810265092440198
594.0,0.0018096349960339646
595.0,0.0018090039073843584
596.0,0.001808371826837413
597.0,0.001807738754739705
598.0,0.0018071046914383548
599.0,0.0018064696372810272
600.0,0.0018058335926159287
601.0,0.0018051965577918108
602.0,0.001804558533157966
603.0,0.001803919519064231
604.0,0.0018032795158609842
605.0,0.0018026385238991468
606.0,0.0018019965435301815
607.0,0.0018013535751060942
608.0,0.001800709618979431
609.0,0.0018000646755032806
610.0,0.0017994187450312731
611.0,0.0017987718279175791
612.0,0.0017981239245169107
613.0,0.001797475035184521
614.0,0.0017968251602762028
615.0,0.0017961743001482905
616.0,0.0017955224551576576
617.0,0.0017948696256617183
618.0,0.0017942158120184265
619.0,0.0017935610145862753
620.0,0.0017929052337242977
621.0,0.0017922484697920661
622.0,0.001791590723149691
623.0,0.0017909319941578229
624.0,0.0017902722831776498
625.0,0.0017896115905708995
626.0,0.0017889499166998367
627.0,0.0017882872619272645
628.0,0.0017876236266165244
629.0,0.001786959011131495
630.0,0.0017862934158365926
631.0,0.0017856268410967706
632.0,0.0017849592872775195
633.0,0.0017842907547448667
634.0,0.0017836212438653758
635.0,0.0017829507550061476
636.0,0.0017822792885348188
637.0,0.0017816068448195616
638.0,0.0017809334242290848
639.0,0.0017802590271326325
640.0,0.0017795836538999842
641.0,0.001778907304901455
642.0,0.0017782299805078944
643.0,0.0017775516810906871
644.0,0.0017768724070217525
645.0,0.0017761921586735441
646.0,0.0017755109364190498
647.0,0.0017748287406317918
648.0,0.0017741455716858252
649.0,0.0017734614299557397
650.0,0.001772776315816658
651.0,0.0017720902296442353
652.0,0.0017714031718146612
653.0,0.001770715142704657
654.0,0.001770026142691477
655.0,0.0017693361721529074
656.0,0.001768645231467267
657.0,0.0017679533210134067
658.0,0.0017672604411707084
659.0,0.001766566592319086
660.0,0.0017658717748389849
661.0,0.0017651759891113815
662.0,0.0017644792355177828
663.0,0.0017637815144402268
664.0,0.0017630828262612814
665.0,0.001762383171364046
666.0,0.001761682550132149
667.0,0.0017609809629497487
668.0,0.0017602784102015334
669.0,0.0017595748922727213
670.0,0.0017588704095490583
671.0,0.001758164962416821
672.0,0.0017574585512628138
673.0,0.00175675117647437
674.0,0.001756042838439351
675.0,0.0017553335375461467
676.0,0.0017546232741836752
677.0,0.0017539120487413814
678.0,0.0017531998616092384
679.0,0.0017524867131777464
680.0,0.0017517726038379332
681.0,0.0017510575339813525
682.0,0.0017503415040000857
683.0,0.0017496245142867397
684.0,0.0017489065652344484
685.0,0.0017481876572368713
686.0,0.0017474677906881937
687.0,0.0017467469659831268
688.0,0.0017460251835169065
689.0,0.0017453024436852951
690.0,0.0017445787468845782
691.0,0.0017438540935115674
692.0,0.0017431284839635984
693.0,0.0017424019186385309
694.0,0.001741674397934749
695.0,0.0017409459222511607
696.0,0.0017402164919871975
697.0,0.0017394861075428136
698.0,0.001738754769318488
699.0,0.0017380224777152212
700.0,0.0017372892331345372
701.0,0.001736555035978482
702.0,0.0017358198866496244
703.0,0.0017350837855510553
704.0,0.001734346733086387
705.0,0.0017336087296597538
706.0,0.0017328697756758115
707.0,0.0017321298715397369
708.0,0.0017313890176572275
709.0,0.0017306472144345021
710.0,0.0017299044622783
711.0,0.0017291607615958805
712.0,0.0017284161127950227
713.0,0.0017276705162840268
714.0,0.001726923972471711
715.0,0.001726176481767414
716.0,0.0017254280445809936
717.0,0.0017246786613228263
718.0,0.0017239283324038076
719.0,0.001723177058235351
720.0,0.0017224248392293889
721.0,0.0017216716757983712
722.0,0.0017209175683552663
723.0,0.0017201625173135597
724.0,0.0017194065230872544
725.0,0.0017186495860908705
726.0,0.0017178917067394456
727.0,0.001717132885448533
728.0,0.0017163731226342033
729.0,0.001715612418713043
730.0,0.0017148507741021547
731.0,0.0017140881892191567
732.0,0.0017133246644821833
733.0,0.0017125602003098827
734.0,0.0017117947971214205
735.0,0.0017110284553364754
736.0,0.0017102611753752413
737.0,0.0017094929576584265
738.0,0.0017087238026072533
739.0,0.0017079537106434587
740.0,0.0017071826821892923
741.0,0.0017064107176675176
742.0,0.0017056378175014121
743.0,0.0017048639821147656
744.0,0.0017040892119318805
745.0,0.0017033135073775724
746.0,0.0017025368688771683
747.0,0.0017017592968565085
748.0,0.0017009807917419443
749.0,0.0017002013539603388
750.0,0.001699420983939067
751.0,0.001698639682106014
752.0,0.001697857448889577
753.0,0.0016970742847186632
754.0,0.00169629019002269
755.0,0.0016955051652315857
756.0,0.0016947192107757884
757.0,0.0016939323270862457
758.0,0.0016931445145944145
759.0,0.0016923557737322623
760.0,0.0016915661049322636
761.0,0.0016907755086274033
762.0,0.0016899839852511742
763.0,0.0016891915352375774
764.0,0.0016883981590211225
765.0,0.0016876038570368265
766.0,0.001686808629720214
767.0,0.0016860124775073173
768.0,0.001685215400834676
769.0,0.0016844174001393358
770.0,0.0016836184758588497
771.0,0.0016828186284312773
772.0,0.001682017858295183
773.0,0.0016812161658896392
774.0,0.0016804135516542225
775.0,0.0016796100160290154
776.0,0.0016788055594546055
777.0,0.0016780001823720853
778.0,0.0016771938852230528
779.0,0.0016763866684496094
780.0,0.0016755785324943614
781.0,0.0016747694778004186
782.0,0.001673959504811395
783.0,0.0016731486139714082
784.0,0.0016723368057250784
785.0,0.00167152408051753
786.0,0.0016707104387943884
787.0,0.0016698958810017833
788.0,0.0016690804075863456
789.0,0.001668264018995209
790.0,0.0016674467156760084
791.0,0.0016666284980768806
792.0,0.0016658093666464633
793.0,0.0016649893218338959
794.0,0.0016641683640888178
795.0,0.00166334649386137
796.0,0.0016625237116021927
797.0,0.0016617000177624273
798.0,0.0016608754127937137
799.0,0.001660049897148193
800.0,0.0016592234712785043
801.0,0.0016583961356377863
802.0,0.0016575678906796767
803.0,0.0016567387368583116
804.0,0.001655908674628325
805.0,0.0016550777044448497
806.0,0.0016542458267635163
807.0,0.0016534130420404526
808.0,0.0016525793507322834
809.0,0.001651744753296132
810.0,0.001650909250189617
811.0,0.0016500728418708543
812.0,0.0016492355287984564
813.0,0.0016483973114315312
814.0,0.0016475581902296828
815.0,0.0016467181656530108
816.0,0.0016458772381621105
817.0,0.0016450354082180717
818.0,0.0016441926762824797
819.0,0.0016433490428174134
820.0,0.0016425045082854469
821.0,0.0016416590731496482
822.0,0.0016408127378735784
823.0,0.001639965502921293
824.0,0.0016391173687573413
825.0,0.0016382683358467636
826.0,0.0016374184046550953
827.0,0.0016365675756483625
828.0,0.001635715849293085
829.0,0.0016348632260562734
830.0,0.0016340097064054312
831.0,0.0016331552908085527
832.0,0.0016322999797341237
833.0,0.0016314437736511212
834.0,0.001630586673029012
835.0,0.0016297286783377547
836.0,0.0016288697900477976
837.0,0.0016280100086300783
838.0,0.0016271493345560249
839.0,0.001626287768297555
840.0,0.0016254253103270748
841.0,0.0016245619611174804
842.0,0.001623697721142155
843.0,0.001622832590874972
844.0,0.001621966570790292
845.0,0.001621099661362963
846.0,0.001620231863068322
847.0,0.0016193631763821922
848.0,0.0016184936017808846
849.0,0.0016176231397411966
850.0,0.0016167517907404129
851.0,0.001615879555256303
852.0,0.0016150064337671244
853.0,0.0016141324267516194
854.0,0.0016132575346890154
855.0,0.0016123817580590265
856.0,0.0016115050973418501
857.0,0.0016106275530181698
858.0,0.0016097491255691527
859.0,0.0016088698154764507
860.0,0.0016079896232221995
861.0,0.0016071085492890185
862.0,0.0016062265941600106
863.0,0.0016053437583187613
864.0,0.0016044600422493401
865.0,0.0016035754464362984
866.0,0.00160268997136467
867.0,0.0016018036175199707
868.0,0.0016009163853881988
869.0,0.0016000282754558334
870.0,0.0015991392882098352
871.0,0.0015982494241376462
872.0,0.0015973586837271891
873.0,0.0015964670674668664
874.0,0.0015955745758455622
875.0,0.0015946812093526389
876.0,0.00159378696847794
877.0,0.0015928918537117878
878.0,0.0015919958655449837
879.0,0.0015910990044688087
880.0,0.0015902012709750214
881.0,0.001589302665555859
882.0,0.0015884031887040378
883.0,0.0015875028409127504
884.0,0.0015866016226756682
885.0,0.0015856995344869392
886.0,0.0015847965768411884
887.0,0.001583892750233518
888.0,0.0015829880551595063
889.0,0.001582082492115208
890.0,0.0015811760615971528
891.0,0.0015802687641023481
892.0,0.0015793606001282743
893.0,0.0015784515701728885
894.0,0.0015775416747346221
895.0,0.0015766309143123807
896.0,0.0015757192894055453
897.0,0.0015748068005139696
898.0,0.0015738934481379816
899.0,0.001572979232778383
900.0,0.001572064154936448
901.0,0.001571148215113925
902.0,0.0015702314138130334
903.0,0.001569313751536466
904.0,0.0015683952287873875
905.0,0.001567475846069434
906.0,0.0015665556038867141
907.0,0.0015656345027438064
908.0,0.0015647125431457614
909.0,0.0015637897255981
910.0,0.0015628660506068132
911.0,0.0015619415186783627
912.0,0.00156101613031968
913.0,0.001560089886038166
914.0,0.0015591627863416906
915.0,0.0015582348317385933
916.0,0.001557306022737682
917.0,0.0015563763598482332
918.0,0.001555445843579992
919.0,0.0015545144744431704
920.0,0.001553582252948449
921.0,0.0015526491796069755
922.0,0.0015517152549303643
923.0,0.001550780479430697
924.0,0.0015498448536205216
925.0,0.0015489083780128525
926.0,0.0015479710531211698
927.0,0.001547032879459419
928.0,0.001546093857542012
929.0,0.001545153987883824
930.0,0.001544213271000198
931.0,0.001543271707406938
932.0,0.001542329297620315
933.0,0.0015413860421570624
934.0,0.0015404419415343787
935.0,0.001539496996269924
936.0,0.0015385512068818226
937.0,0.0015376045738886622
938.0,0.0015366570978094917
939.0,0.0015357087791638237
940.0,0.0015347596184716312
941.0,0.0015338096162533506
942.0,0.0015328587730298782
943.0,0.0015319070893225727
944.0,0.0015309545656532525
945.0,0.0015300012025441974
946.0,0.0015290470005181471
947.0,0.0015280919600983017
948.0,0.0015271360818083202
949.0,0.0015261793661723218
950.0,0.0015252218137148845
951.0,0.0015242634249610452
952.0,0.0015233042004362991
953.0,0.0015223441406665998
954.0,0.0015213832461783597
955.0,0.0015204215174984472
956.0,0.0015194589551541895
957.0,0.0015184955596733705
958.0,0.0015175313315842307
959.0,0.0015165662714154671
960.0,0.0015156003796962334
961.0,0.001514633656956139
962.0,0.0015136661037252488
963.0,0.0015126977205340833
964.0,0.0015117285079136178
965.0,0.0015107584663952827
966.0,0.0015097875965109629
967.0,0.001508815898792997
968.0,0.001507843373774178
969.0,0.0015068700219877528
970.0,0.0015058958439674204
971.0,0.0015049208402473345
972.0,0.0015039450113620999
973.0,0.0015029683578467754
974.0,0.0015019908802368705
975.0,0.0015010125790683477
976.0,0.0015000334548776206
977.0,0.0014990535082015537
978.0,0.0014980727395774635
979.0,0.0014970911495431158
980.0,0.0014961087386367283
981.0,0.0014951255073969675
982.0,0.0014941414563629503
983.0,0.001493156586074243
984.0,0.0014921708970708615
985.0,0.00149118438989327
986.0,0.0014901970650823815
987.0,0.0014892089231795574
988.0,0.0014882199647266072
989.0,0.001487230190265788
990.0,0.0014862396003398042
991.0,0.0014852481954918076
992.0,0.001484255976265397
993.0,0.0014832629432046168
994.0,0.0014822690968539587
995.0,0.00148127443775836
996.0,0.0014802789664632033
997.0,0.001479282683514317
998.0,0.0014782855894579742
999.0,0.0014772876848408926
1000.0,0.0014762889702102354
1001.0,0.0014752894461136081
1002.0,0.0014742891130990622
1003.0,0.0014732879717150908
1004.0,0.0014722860225106313
1005.0,0.0014712832660350636
1006.0,0.0014702797028382111
1007.0,0.0014692753334703383
1008.0,0.0014682701584821523
1009.0,0.0014672641784248023
1010.0,0.0014662573938498782
1011.0,0.0014652498053094117
1012.0,0.0014642414133558745
1013.0,0.0014632322185421799
1014.0,0.0014622222214216807
1015.0,0.0014612114225481694
1016.0,0.0014601998224758792
1017.0,0.001459187421759481
